name,massif,lat,lon,denivele_positif,exposition,difficulty_ski,url
Haute Route Chamonix - Zermatt : Par La Fouly et l'Hospice du Grand St Bernard,Mont-Blanc,45.7477,6.9283,8270,N,S3,https://www.camptocamp.org/routes/867573
Grande Lauzière : Boucle par le cirque de la Grande Vaudaine,Belledonne,45.1539,5.9595,2630,E,S3,https://www.camptocamp.org/routes/866428
Tête de la Cula : Par le vallon du Cristillan,Queyras,44.6512,6.8956,1100,SO,S3,https://www.camptocamp.org/routes/874316
Tour Pointe S de Bézin > Col des Fours,Vanoise,45.3913,6.9999,1600,E,S3,https://www.camptocamp.org/routes/874264
Bric Content : Par le vallon de Roccetta,Queyras,44.4309,6.9528,1250,E,S4,https://www.camptocamp.org/routes/872880
Aiguille de Bionnassay : Face NW - Voie des Pisteurs ,Mont-Blanc,45.8382,6.8091,2640,N,S5,https://www.camptocamp.org/routes/1607342
Tête de Crépine : Traversée N>S,Mercantour,44.2524,6.7365,1200,N,S2,https://www.camptocamp.org/routes/1618530
Grand Gendarme d'Envers du Plan : Couloir E ,Mont-Blanc,45.8899,6.9153,1000,E,S3,https://www.camptocamp.org/routes/1617371
Triangle SE : Face SE,Queyras,44.8177,6.7903,1400,SE,S4,https://www.camptocamp.org/routes/1617252
"Pointe du Dzonfié : Par le Nant du Beurre, col des Rochers Blancs et arête N, descente face SW",Beaufortain,45.5851,6.5715,1130,N,S3,https://www.camptocamp.org/routes/1616399
Pointe de Leisette : Couloir S,Beaufortain,45.6493,6.6976,1580,S,S4,https://www.camptocamp.org/routes/1612486
Pointe de Leisette : Couloir NE,Beaufortain,45.6493,6.6976,1580,N,S4,https://www.camptocamp.org/routes/1612473
Le Petit Ferrant : Couloir N du bloc coincé,Queyras,44.4615,6.4641,865,N,S4,https://www.camptocamp.org/routes/1611492
Grandes Jorasses - Pointe Croz : Face S,Mont-Blanc,45.8687,6.9827,2600,S,S3,https://www.camptocamp.org/routes/1705108
Grandes Jorasses - Pointe Hélène : Face S ,Mont-Blanc,45.8681,6.9799,1200,S,S3,https://www.camptocamp.org/routes/1704935
"Mont Blanc : Versant W - Destiné sauvage, seuls mais accompagnés",Mont-Blanc,45.8253,6.8648,3100,O,S3,https://www.camptocamp.org/routes/1687612
L'Étale - Pointe NW : L'horreur du Bib ,Aravis,45.8522,6.4454,1237,N,S3,https://www.camptocamp.org/routes/1674203
Aiguille du Midi : Friendo ou l'œil de cristal ,Mont-Blanc,45.8811,6.8898,1,N,S3,https://www.camptocamp.org/routes/1673964
Joug de l'Aigle : Couloir NW en boucle,Queyras,44.4539,6.4819,920,NO,S4,https://www.camptocamp.org/routes/1609708
Crête de Mazelière - Pointe 2572 m : Couloir E,Queyras,44.4734,6.5294,912,E,S4,https://www.camptocamp.org/routes/1607793
"Cime de la Bonette : Versant NW, par le Vallon de Restefond",Mercantour,44.3216,6.807,1080,NO,S3,https://www.camptocamp.org/routes/1607623
Col de Stroppia : Par le vallon de Plate Lombarde,Queyras,44.5062,6.8593,970,O,S2,https://www.camptocamp.org/routes/861457
Sommet de Château Jouan / Janus : Face N directe,Queyras,44.9097,6.7086,800,N,S5,https://www.camptocamp.org/routes/861102
Pan de Rideau du Grand Fond : Face NW,Beaufortain,45.6717,6.6766,730,NO,S4,https://www.camptocamp.org/routes/1652471
Mont Blanc du Tacul : Face N intégrale,Mont-Blanc,45.8621,6.8739,950,N,S5,https://www.camptocamp.org/routes/1651166
Rocher Blanc : Couloir W de l'arête S,Belledonne,45.2448,6.1173,1300,O,S3,https://www.camptocamp.org/routes/1648886
Tour du Grand Séru,Thabor,45.107,6.5791,1100,E,S3,https://www.camptocamp.org/routes/1641883
Roche de Janatan : Couloir E,Beaufortain,45.57,6.5949,900,E,S2,https://www.camptocamp.org/routes/1710880
Pic de Peyre Eyraute : Face SW,Queyras,44.8228,6.6298,1400,SO,S3,https://www.camptocamp.org/routes/1705184
Selle de la Lavoire : En traversée depuis le col de La Lavoire,Belledonne,45.3291,6.2203,1600,E,S3,https://www.camptocamp.org/routes/851448
Selle de la Lavoire : Combe NE,Belledonne,45.3346,6.2092,1409,NE,S3,https://www.camptocamp.org/routes/851443
Tour de la cime du mercantour depuis le Boréon,Mercantour,44.1589,7.2755,1882,S,S3,https://www.camptocamp.org/routes/851441
"Mont Mounier : De Vignols, par le mont des Moulines et le mont Démant",Mercantour,44.1436,6.9797,1300,SE,S2,https://www.camptocamp.org/routes/853728
Col des Trois Pointes : Versant NE,Grandes-Rousses,45.1198,6.3523,1370,N,S4,https://www.camptocamp.org/routes/853696
Col de la Lauze (Aiguilles en Queyras) : traversée Abriès - Aiguilles,Queyras,44.7717,6.9069,1010,N,S3,https://www.camptocamp.org/routes/853164
Pointe du Midi : Arête Ouest et Face Nord,Mont-Blanc,46.0276,6.9866,1328,N,S4,https://www.camptocamp.org/routes/824105
Pointe de Tigneux : Epaule W de la pointe 2168 m - Versant SW,Belledonne,45.3096,6.1129,1060,O,S3,https://www.camptocamp.org/routes/821194
Baisse du Lauzanier : Traversée Larche - Bousieyas,Queyras,44.3702,6.8587,1100,E,S3,https://www.camptocamp.org/routes/1632167
Pointe de l'Eyssina : en traversée S-W depuis le Col de Vars,Queyras,44.5467,6.6778,1240,N,S3,https://www.camptocamp.org/routes/1629461
Aiguille du Passon : Couloir NE,Mont-Blanc,45.9766,6.9927,1900,NE,S5,https://www.camptocamp.org/routes/1628923
Pointe des Fires : Descente du col du Bouaz,Chablais,46.3382,6.7523,1076,E,S4,https://www.camptocamp.org/routes/1627207
Tête de la Costasse : Face S par le Col Mercière,Mercantour,44.1834,7.1931,700,S,S3,https://www.camptocamp.org/routes/1626876
Gran Truc : Da Linsard,Queyras,44.8921,7.1412,1100,N,S4,https://www.camptocamp.org/routes/1639106
Mont Clapier : Couloir SE,Mercantour,44.1148,7.4202,1450,N,S3,https://www.camptocamp.org/routes/1635409
Le Rocce di San Giacomo : Da Bessén Haut,Queyras,44.9332,6.8823,800,O,S1,https://www.camptocamp.org/routes/1632938
Crêt d'Ornon : Versant N,Grandes-Rousses,45.2021,6.2398,598,N,S2,https://www.camptocamp.org/routes/1728564
Pointe de Prosom : Versant WSW,Mont-Blanc,46.0244,7.0249,1600,SO,S5,https://www.camptocamp.org/routes/1728128
Mont Charvet (Aravis) : Couloir NE,Aravis,45.9425,6.5389,1900,NE,S4,https://www.camptocamp.org/routes/1738646
Monte Pignerol : Face E depuis le Refuge Troncea - Retour Pattemouche,Queyras,44.9187,6.9923,961,E,S3,https://www.camptocamp.org/routes/1737066
Rocher Gris : Couloir dérobé ,Belledonne,45.2884,6.1305,1700,O,S5,https://www.camptocamp.org/routes/1736906
Grand Bérard : Face E,Queyras,44.4495,6.66,1340,E,S3,https://www.camptocamp.org/routes/1736546
Pointe des Excellences : Rendez nous Popo,Belledonne,45.1902,5.9796,1500,NO,S4,https://www.camptocamp.org/routes/1735396
Les Chalets du Sire : Depuis Le Sire,Bauges,45.6315,5.9671,93,NO,S1,https://www.camptocamp.org/routes/1735028
Pic de la Corne : Lanches NW,Chablais,46.245,6.6796,1084,NO,S4,https://www.camptocamp.org/routes/844283
Pointe de Paumont : Arête S depuis Bardonnecchia,Thabor,45.1133,6.7216,1800,S,S3,https://www.camptocamp.org/routes/843905
Mont Pélago : Couloir NE « L’Arche de Laurette »,Mercantour,44.1249,7.3124,1300,NE,S5,https://www.camptocamp.org/routes/840184
le Mounioz : Couloir E en traversée,Thabor,45.1374,6.6059,1150,E,S5,https://www.camptocamp.org/routes/839639
Pic du Jaillon : Face NE,Queyras,44.7677,6.7013,1150,NE,S5,https://www.camptocamp.org/routes/1733364
Dent d'Oche : Couloir Michel,Chablais,46.3549,6.7183,750,NO,S5,https://www.camptocamp.org/routes/1732817
Montagne de Sulens : Petit couloir SW ,Aravis,45.8281,6.3699,540,SO,S3,https://www.camptocamp.org/routes/1729810
Testa delle Novelle : versant S,Mercantour,44.2442,7.1954,1600,SO,S3,https://www.camptocamp.org/routes/1729249
Col des Droites : Face N,Mont-Blanc,45.9346,6.9985,1020,N,S3,https://www.camptocamp.org/routes/751285
Le Galeteau : Face NE,Belledonne,45.1634,5.9389,1270,NE,S5,https://www.camptocamp.org/routes/750631
Pointe de la Vallaisonnay : Descente par le col de Roche Noire,Vanoise,45.4542,6.7974,1600,NE,S4,https://www.camptocamp.org/routes/750398
Anello Vallone di Collalunga →  Testa dell'Autaret → Cima di Collalunga → Valle di Seccia,Mercantour,44.2393,7.0357,1650,N,S3,https://www.camptocamp.org/routes/750232
Aiguille Rouge : Par les pistes et le glacier du Varet,Vanoise,45.5518,6.8486,1100,N,S3,https://www.camptocamp.org/routes/749386
Aiguille de Chambeyron : Couloir Jean Coste,Queyras,44.5702,6.8494,1400,N,S3,https://www.camptocamp.org/routes/748589
Gran Guglia : pendio NO,Queyras,44.8324,7.0279,1150,NO,S4,https://www.camptocamp.org/routes/759157
Col de la Combe Madame : Versant S,Belledonne,45.2339,6.1281,865,S,S3,https://www.camptocamp.org/routes/758913
Brec de Chambeyron : Couloir Bujon,Queyras,44.5322,6.8537,1420,N,S5,https://www.camptocamp.org/routes/748587
Brec de Chambeyron : Couloir N,Queyras,44.5269,6.829,1510,N,S3,https://www.camptocamp.org/routes/748585
Punta Gioffredo : par S.Bernolfo.,Mercantour,44.2648,7.0234,1310,SE,S4,https://www.camptocamp.org/routes/747182
Col d'Aussois : Traversée S >> N depuis le refuge du Fond d'Aussois,Vanoise,45.2854,6.6841,600,E,S2,https://www.camptocamp.org/routes/746975
Dôme de Chasseforêt : Traversée N (glacier de Roche Ferran) → E,Vanoise,45.3472,6.7816,1200,E,S3,https://www.camptocamp.org/routes/746967
Grand Roc : Face S direct depuis col de la Masse,Vanoise,45.2654,6.6881,400,S,S3,https://www.camptocamp.org/routes/745926
Col de la Sache : Vallon de la Sache,Vanoise,45.4769,6.885,1000,E,S3,https://www.camptocamp.org/routes/745811
La Truche / la Foilleuse : depuis Morgins,Chablais,46.2304,6.8579,600,N,S3,https://www.camptocamp.org/routes/751463
Col du Lauzon : Tour anti-horaire du Pic de Balart,Queyras,44.7843,6.6947,970,E,S2,https://www.camptocamp.org/routes/824809
Aiguille des Saints Pères : Couloir W - Y de Droite,Vanoise,45.2706,6.6075,1200,O,S5,https://www.camptocamp.org/routes/834601
Punta della Mulattiera : Da Puys,Thabor,45.0372,6.7139,1250,N,S3,https://www.camptocamp.org/routes/834144
Mont du Borgne : Face S et Arête NE,Vanoise,45.2982,6.6088,900,S,S3,https://www.camptocamp.org/routes/833368
Pointe Ronde : Face NW et Chenau,Mont-Blanc,46.0449,7.0097,1325,O,S5,https://www.camptocamp.org/routes/832613
Pointe Mathews : Face SW,Vanoise,45.3911,6.8113,1270,SO,S5,https://www.camptocamp.org/routes/838656
Passo della Sometta : Per il Vallone di Tesina e discesa in Val Sauma,Mercantour,44.2542,7.0644,1100,N,S2,https://www.camptocamp.org/routes/835480
Punta Sibolet : Depuis Tolosano (voie normale),Queyras,44.4113,7.1328,1060,O,S2,https://www.camptocamp.org/routes/835112
Traversée de la Vanoise : de Modane à Pralognan,Vanoise,45.3249,6.7116,3300,E,S3,https://www.camptocamp.org/routes/803359
Tête de Vachères : Face NW - Voie NIW,Devoluy,44.6745,5.7776,1240,NO,S5,https://www.camptocamp.org/routes/802228
Depuis Méribel par le col des Fonds,Vanoise,45.2984,6.6545,1220,N,S3,https://www.camptocamp.org/routes/796831
Depuis Méribel par le col du Soufre,Vanoise,45.3264,6.6259,1150,N,S3,https://www.camptocamp.org/routes/796824
Pointe du Grand Vallon : Versant W,Vanoise,45.321,6.8709,1440,O,S3,https://www.camptocamp.org/routes/831184
Bric del Mezzogiorno (Punta del Beth) : Versante W dal rifugio Troncea,Queyras,44.9612,6.9654,1396,O,S3,https://www.camptocamp.org/routes/830105
Pic des Chalanches : Couloir NE,Queyras,44.8051,6.6801,983,NE,S4,https://www.camptocamp.org/routes/829799
Petite Moucherolle : depuis le Clos de la Balme,Vercors,45.0032,5.559,925,NO,S3,https://www.camptocamp.org/routes/826250
Pointe de la Léchère : Versant W depuis Champéry,Chablais,46.1598,6.8257,1550,O,S3,https://www.camptocamp.org/routes/733300
Mont Freide : couloir SW,Queyras,44.5263,6.9362,1325,SO,S4,https://www.camptocamp.org/routes/733102
Tête de Bossetan / Bostan : Rampe des Chamois,Chablais,46.1422,6.7781,1200,N,S4,https://www.camptocamp.org/routes/732887
Lac de Trécolpas : Depuis le Boréon,Mercantour,44.1157,7.3403,750,E,S2,https://www.camptocamp.org/routes/732666
Monte Estelletta : Depuis Chialvetta,Queyras,44.4548,6.979,822,N,S2,https://www.camptocamp.org/routes/740834
Grand Morétan : Tour horaire - depuis les Roches,Belledonne,45.3085,6.1603,2200,E,S3,https://www.camptocamp.org/routes/740607
Fenêtre du Tour : Par le col du  Passon,Mont-Blanc,45.9789,7.0055,950,O,S3,https://www.camptocamp.org/routes/740361
Bric Cassin - Cime SE : Versant SW,Queyras,44.4205,6.9956,1143,E,S3,https://www.camptocamp.org/routes/740349
Aiguille Percée : Par les pistes,Vanoise,45.4837,6.8891,1198,NE,S3,https://www.camptocamp.org/routes/732184
Crêt d'Ornon : Versant E,Grandes-Rousses,45.2021,6.2398,540,E,S2,https://www.camptocamp.org/routes/730655
Grande Lauzière : Classique du Z,Belledonne,45.1684,5.9386,1650,N,S4,https://www.camptocamp.org/routes/730365
Pic du Grand Domènon : Face N,Belledonne,45.162,5.9712,1800,E,S4,https://www.camptocamp.org/routes/730276
Tête Rougnouse de la Guercha : par le Vallon du Lausfer.,Mercantour,44.2145,7.0685,1500,NO,S3,https://www.camptocamp.org/routes/729831
Tête de la Cluse : Par la traversée héroïque et la Combe Ratin,Devoluy,44.6309,5.8915,1340,NE,S3,https://www.camptocamp.org/routes/738009
"Grand Charvia : Face S, de Cervières",Queyras,44.8869,6.7369,1012,S,S3,https://www.camptocamp.org/routes/737215
Péouvou : face sud,Queyras,44.6306,6.8826,1230,S,S4,https://www.camptocamp.org/routes/735550
"La Patenaille : Le tour, descente par le Pas de Chavanette",Chablais,46.1779,6.807,1000,E,S3,https://www.camptocamp.org/routes/763909
Le Toit : Couloir E (méridionnal),Belledonne,45.2282,6.1193,875,E,S5,https://www.camptocamp.org/routes/763682
Le Toit : Couloir NE (septentrionnal),Belledonne,45.2282,6.1193,900,NE,S5,https://www.camptocamp.org/routes/763664
Pointe des Mossettes : Couloirs E de la croix,Chablais,46.1878,6.8266,600,E,S3,https://www.camptocamp.org/routes/763657
Cimes de la Cochette : Couloir NE occidental de la Cime 3241 m,Grandes-Rousses,45.1815,6.1204,1860,NE,S5,https://www.camptocamp.org/routes/761298
Rocher Pilliozan : Couloir N,Belledonne,45.2267,6.12,780,N,S5,https://www.camptocamp.org/routes/760889
Aiguille Verte : Voie Washburn,Mont-Blanc,45.9397,6.9767,1470,NE,S3,https://www.camptocamp.org/routes/732618
Roc d'Enfer : Face NW du Creux des Neiges,Chablais,46.1997,6.6078,1125,NO,S3,https://www.camptocamp.org/routes/732271
Testa di Tablasses : da Terme di Valdieri giro per il Passo di Tablasses con discesa dal canale NW.,Mercantour,44.1912,7.2534,1678,NO,S4,https://www.camptocamp.org/routes/757879
Crêt du Rey : Arête SW et Face N - depuis le Mappaz,Beaufortain,45.6013,6.5991,1350,N,S4,https://www.camptocamp.org/routes/757824
Pointe de la Réchasse : Versant SE depuis Termignon (route du plan du Lac),Vanoise,45.3512,6.8156,2000,SE,S4,https://www.camptocamp.org/routes/753019
Monte Niblè : Da Grange della Valle,Thabor,45.1286,6.8921,1550,SO,S3,https://www.camptocamp.org/routes/752523
Pointe Joanne / Cime de la losette : Par le col de Valante,Queyras,44.6868,7.0609,1150,E,S4,https://www.camptocamp.org/routes/752396
Roca del Castello : Par la montagne de Motte,Queyras,44.6916,7.0523,600,N,S3,https://www.camptocamp.org/routes/752306
Pélaou Blanc : Depuis le Pont de la Neige - face W et col des Fours (itinéraire classique d'été),Vanoise,45.3955,7.0088,700,O,S4,https://www.camptocamp.org/routes/769349
Aiguille N de Tré la Tête (ou Tête Blanche) : Traversée NW → S,Mont-Blanc,45.7945,6.8101,1600,NO,S4,https://www.camptocamp.org/routes/766365
Le Môle : les friches NW du Môle,Chablais,46.1026,6.4466,1100,NO,S5,https://www.camptocamp.org/routes/720927
Col Sans Nom : depuis Fouillouse,Queyras,44.4924,6.8379,750,NO,S3,https://www.camptocamp.org/routes/719664
Pic de la Farnéiréta : couloir NE,Queyras,44.6557,6.935,700,NE,S4,https://www.camptocamp.org/routes/712313
Pointe de Lavouet : Couloir E en boucle,Beaufortain,45.6665,6.5232,1250,E,S4,https://www.camptocamp.org/routes/709952
Grand Cimon de Rabuons : Couloir W,Mercantour,44.277,6.9863,472,O,S3,https://www.camptocamp.org/routes/709927
Crête de la Plagne Vaumard : Couloirs SW Jumeaux,Belledonne,45.273,6.1057,1610,SO,S4,https://www.camptocamp.org/routes/708791
Crête de la Plagne Vaumard : Pointe 2419 m - Couloir SW Occidental,Belledonne,45.273,6.1057,1320,SO,S4,https://www.camptocamp.org/routes/708344
Aiguille de Roselette : Couloir N en Z,Beaufortain,45.7795,6.6827,284,N,S4,https://www.camptocamp.org/routes/707689
Pic de la Grande Valloire : Valmaure/Tépey/Passage Brabant/La Marmottane /Col de la Croix/Col du Sambuis/Retour à Valmaure,Belledonne,45.274,6.1596,2200,E,S3,https://www.camptocamp.org/routes/715980
Crête de l'Arpette : Versant SW,Belledonne,45.2873,6.0889,1380,SO,S3,https://www.camptocamp.org/routes/715261
Col W du Fort : Versant N,Belledonne,45.4094,6.2052,1630,NO,S3,https://www.camptocamp.org/routes/715184
Aiguille de Chanrossa : Versant N,Vanoise,45.3684,6.6635,1220,N,S4,https://www.camptocamp.org/routes/723507
Dou de Moûtiers : par la face N et le mont des Archets,Vanoise,45.5014,6.617,1500,N,S4,https://www.camptocamp.org/routes/723357
Dent de Ratier : du vallon de Fontouse au vallon de Furfante,Queyras,44.7529,6.7316,1050,N,S3,https://www.camptocamp.org/routes/723353
Col de Serenne : Boucle freerando depuis Ste Marie,Queyras,44.5713,6.7548,340,E,S2,https://www.camptocamp.org/routes/723212
Le Bonnet de l'Évêque : Face SE par le vallon du Mas,Devoluy,44.7529,5.8508,1750,SE,S3,https://www.camptocamp.org/routes/721061
Pointe de Balafrasse : Depuis les Bouts par le col est,Aravis,46.0041,6.4638,900,E,S3,https://www.camptocamp.org/routes/743305
Rocca Rossa : depuis le pont de Lariane,Queyras,44.6905,6.9998,1170,NO,S2,https://www.camptocamp.org/routes/743274
Monte Ciaslaràs : Couloir E de la Brèche E,Queyras,44.5453,6.8823,1300,E,S4,https://www.camptocamp.org/routes/741332
Pic de l'Agrenier : En boucle E > W,Queyras,44.7807,6.8107,1090,N,S3,https://www.camptocamp.org/routes/740988
Pointe de Ripaille : Face E,Chablais,46.1656,6.8403,850,E,S3,https://www.camptocamp.org/routes/718409
La Berthe / Berte : Arête de Berroi et versant N du pt 1915,Chablais,46.1528,6.8285,840,NE,S3,https://www.camptocamp.org/routes/718405
Col de la Roya : Versant S,Queyras,44.8269,6.7051,950,SE,S3,https://www.camptocamp.org/routes/718110
Les Hauts-Forts : face N du sommet 2359,Chablais,46.1786,6.7637,1200,E,S4,https://www.camptocamp.org/routes/716213
Pas des Roubines de la Maïris : Depuis le Boréon,Mercantour,44.1068,7.3013,650,N,S3,https://www.camptocamp.org/routes/739999
Pointe Centrale de Tricot : Couloir S,Mont-Blanc,45.8393,6.7894,2050,S,S5,https://www.camptocamp.org/routes/739308
Tête de l'Enchastraye : Tour et sommet,Mercantour,44.3491,6.8779,1925,E,S3,https://www.camptocamp.org/routes/738853
Pic Pierroux : Couloir E de la Brèche 2277 m,Devoluy,44.755,5.9688,1177,E,S5,https://www.camptocamp.org/routes/738085
Tête des Bréquets : Face N,Queyras,44.4981,6.8332,1200,N,S5,https://www.camptocamp.org/routes/744684
Baisse du Basto : Traversée refuge des Merveilles refuge de Nice,Mercantour,44.0863,7.4267,750,N,S2,https://www.camptocamp.org/routes/743762
Col de Valasco : traversée refuge de la Cougourde refuge de Valasco,Mercantour,44.168,7.2711,1216,N,S3,https://www.camptocamp.org/routes/743760
Aiguille du Passon - Col NW : Couloir SW,Mont-Blanc,45.97,6.979,1090,SO,S4,https://www.camptocamp.org/routes/743351
Petit Galibier : Depuis Plan Lachat,Thabor,45.0632,6.4149,775,N,S3,https://www.camptocamp.org/routes/1765373
Cima Valcuca : Tour,Mercantour,44.1864,7.2452,830,E,S4,https://www.camptocamp.org/routes/1760028
Sommet S de Sarenne : Boucle par le couloir du lac du Cerisier,Grandes-Rousses,45.1116,6.1336,1300,S,S4,https://www.camptocamp.org/routes/1835332
Aiguille de Tricot : O'Sullivan Direct,Mont-Blanc,45.8316,6.8026,2600,S,S5,https://www.camptocamp.org/routes/1753448
Pointes de la Carmélite : Couloir de la Chambre,Aravis,45.9616,6.559,1350,NO,S4,https://www.camptocamp.org/routes/1851659
Col Adams Reilly : Couloir SW,Mont-Blanc,45.9708,6.9942,1390,SO,S4,https://www.camptocamp.org/routes/1854749
Grand Clot de la Boucharde : Du refuge de la Cantonnière.,Mercantour,44.2565,6.7624,760,S,S2,https://www.camptocamp.org/routes/617489
Pointe de Vorlaz : Face NE,Chablais,46.1822,6.8022,1146,NE,S4,https://www.camptocamp.org/routes/702511
Col du Grand Vallon : traversée vers Lanslebourg depuis Plan du Lac,Vanoise,45.327,6.8808,980,O,S3,https://www.camptocamp.org/routes/1753057
Tours de Notre-Dame - Tour N : Couloir de la Tour N,Thabor,45.085,6.4637,800,NO,S4,https://www.camptocamp.org/routes/1751580
Dômes de Miage - 5e Dôme : Piccolo Cristallo ,Mont-Blanc,45.8156,6.8067,2492,E,S3,https://www.camptocamp.org/routes/1833367
Moulin Lambert : Face N,Belledonne,45.3142,6.1673,1800,N,S3,https://www.camptocamp.org/routes/1833375
Pointe du Sifflet : Couloir S,Belledonne,45.213,6.0167,950,S,S4,https://www.camptocamp.org/routes/1750073
Le Sparveyre : Face E (de Bouchouse),Queyras,44.7291,6.9713,1300,E,S5,https://www.camptocamp.org/routes/1749943
Brèche N des Dames Anglaises : Couloir NE,Mont-Blanc,45.8183,6.8903,1000,NE,S3,https://www.camptocamp.org/routes/1833522
Dent du Loup : Couloir W direct,Chablais,46.342,6.7801,1343,O,S5,https://www.camptocamp.org/routes/1748842
Tête des Blaves : Crête des Blaves: Couloirs du versant NE,Queyras,44.4304,6.9005,800,NE,S4,https://www.camptocamp.org/routes/623759
Pointe Haute de Mary : Couloir SW / Couloir W oblique,Queyras,44.584,6.8689,1230,SO,S4,https://www.camptocamp.org/routes/623679
"Pointe des Sagnes Longues : Couloir NW supérieur ""En voulant bien...""",Queyras,44.7048,6.9168,1000,NO,S5,https://www.camptocamp.org/routes/622897
Pain de Sucre (Queyras) : Echarpe N,Queyras,44.7012,6.9518,1200,N,S4,https://www.camptocamp.org/routes/622881
Aiguille du Goûter : Couloir W,Mont-Blanc,45.8526,6.8219,2060,O,S5,https://www.camptocamp.org/routes/622837
Asti / Mont Aiguillette : Anello col de Vieux>Brèche de Ruine >comba NW >Vallone del Pis>grange del Rio>Col Agnel >Pont de Lariane,Queyras,44.6911,6.9948,2256,SO,S4,https://www.camptocamp.org/routes/622568
Col Supérieur du Tour Noir : Face NE,Mont-Blanc,45.9522,7.0408,2016,NE,S5,https://www.camptocamp.org/routes/622382
Punta Clapiera : da Ruilles per la Val Serpentiera,Queyras,44.8801,6.8939,1636,SO,S3,https://www.camptocamp.org/routes/621456
Carraye : Depuis Cretton par le Pas des Moutons,Mont-Blanc,46.0531,6.976,820,NO,S3,https://www.camptocamp.org/routes/727783
Tête de Sanguinière : Traversée S> N Estenc >> Bayasse,Mercantour,44.2726,6.7616,1000,N,S3,https://www.camptocamp.org/routes/727599
Monte Aiera : Versant NE,Mercantour,44.1881,7.4123,1650,NE,S4,https://www.camptocamp.org/routes/620435
Aiguille de Praz Torrent : Versant E de la Brèche de Praz Torrent,Mont-Blanc,46.006,6.9035,1035,E,S4,https://www.camptocamp.org/routes/618967
Pointe des Marcelettes : En boucle descente par le Rif Marcel,Queyras,44.6859,6.8657,1060,N,S4,https://www.camptocamp.org/routes/618842
Pointe des Rochers Charniers : Versante S per il Col du Chaberton,Thabor,44.9828,6.7407,1600,S,S3,https://www.camptocamp.org/routes/618455
Pointe du Dzonfié : depuis Charvaz,Beaufortain,45.5727,6.588,1200,SE,S2,https://www.camptocamp.org/routes/617611
La Saulire : Par les pistes de Courchevel,Vanoise,45.3829,6.6099,900,N,S3,https://www.camptocamp.org/routes/1767743
Pic des Trois Évêchés : Petit couloir NW,Grandes-Rousses,45.0758,6.3573,616,NO,S5,https://www.camptocamp.org/routes/1744404
Tête de la Costasse : Couloir SW du point 2580,Mercantour,44.1834,7.1931,500,SO,S3,https://www.camptocamp.org/routes/1744148
Pointe des Pavis : Face N,Chablais,46.3458,6.7558,850,N,S5,https://www.camptocamp.org/routes/1192217
Col de Cornascle :  en boucle depuis Maljasset,Queyras,44.6238,6.9433,1300,SO,S2,https://www.camptocamp.org/routes/1190461
Col de la Ponsonnière : Crêtes de la Ponsonnière par le col,Thabor,45.056,6.4722,1200,S,S3,https://www.camptocamp.org/routes/1190414
Cime de l'Agnelière :  du refuge de la Madone au Boréon,Mercantour,44.1065,7.3484,1100,E,S3,https://www.camptocamp.org/routes/1204648
Mont Caval : Couloir N,Mercantour,44.0884,7.3641,515,N,S4,https://www.camptocamp.org/routes/1198506
Pas du Mont Colomb : Traversée W-E du refuge de la Cougourde au refuge de Nice,Mercantour,44.1009,7.3861,900,E,S4,https://www.camptocamp.org/routes/1195308
Col de Polset : Circuit des 5 cols,Vanoise,45.2681,6.6279,1550,N,S3,https://www.camptocamp.org/routes/637900
Pointe de Thorens : face NNW,Vanoise,45.2802,6.5956,1000,N,S4,https://www.camptocamp.org/routes/637026
Rocca la Paur : Traversée S → W,Mercantour,44.2213,7.2151,2680,E,S5,https://www.camptocamp.org/routes/634932
Crête de la Lausette : Combe de la Lauze - Combe du Malazen,Queyras,44.8713,6.7027,940,N,S2,https://www.camptocamp.org/routes/1743518
Mont Pécloz : Chamoiserie ,Bauges,45.6277,6.2259,1330,SO,S5,https://www.camptocamp.org/routes/1743261
Le Mappaz : Refuge du Presset par le passage de la Charmette et le col du Bresson,Beaufortain,45.6762,6.5782,1750,E,S2,https://www.camptocamp.org/routes/1743126
Le Rouet : Face NE depuis le col de Larche,Mercantour,44.4054,6.8973,511,NE,S3,https://www.camptocamp.org/routes/1742948
Grand Colon : Face S,Belledonne,45.1867,5.9129,1200,S,S4,https://www.camptocamp.org/routes/1745707
Tête de Moïse : Couloir S,Queyras,44.4339,6.9125,1150,S,S4,https://www.camptocamp.org/routes/627140
Da Prali con impianti e Punta Founset,Queyras,44.869,7.0788,800,N,S3,https://www.camptocamp.org/routes/626907
Pic Chauvin : Couloir W,Belledonne,45.1518,5.9129,1200,O,S5,https://www.camptocamp.org/routes/625566
Cime de Peyrassin : Versant SW,Queyras,44.4221,6.9117,780,SO,S3,https://www.camptocamp.org/routes/624326
Cime de Peyrassin : Versant N,Queyras,44.4251,6.9076,810,N,S3,https://www.camptocamp.org/routes/624324
Le Moriond : Par les Fontanettes,Vanoise,45.3869,6.7581,620,E,S3,https://www.camptocamp.org/routes/638974
"Pointe Minimin : Brèche supérieure W, couloir N/NE",Belledonne,45.2271,6.1081,793,N,S5,https://www.camptocamp.org/routes/638239
"Pic de l'Agnelin : Brèche supérieure de l'Agnelin, couloir E/NE",Belledonne,45.2255,6.1199,903,NE,S4,https://www.camptocamp.org/routes/638110
