id_sortie,date_unix,date,titre,massif,denivele,skiabilite_score,skiabilite_label,conditions_text,recit_text,summit_name,summit_altitude,summit_lat,summit_lon,topo_id,temp_max,temp_min,precipitation_mm,wind_max_kmh,snowfall_cm,cloud_cover_%,cloud_low_%,cloud_mid_%,cloud_high_%,temp_max_7d_avg,precipitation_7d_sum,snowfall_7d_sum,days_since_last_snow,topo_orientation,topo_slope_max_deg,topo_difficulty,topo_denivele,date_dt,day_of_week,month,is_weekend,season,temp_range,is_freezing,is_snowing,cloud_total_%,summit_altitude_clean,altitude_category
172698,1715292000,2024-05-09,Véloski’croûte à l’Aiguille de la Grande Sassière,Alpes Grées N,2000,2,Correcte,"Météo/températures : très beau temps ce vendredi pour l’AR au sommet depuis Nancruet, vent modéré de secteur E uniquement sur la partie finale de l’Aiguille de la Grande Sassière<br>Conditions d'accès/altitude du parking : pas de parking, on est monté à Nancruet en vélo (gravel) depuis la gare de BSM<br>Altitude de chaussage/déchaussage : environ 2100 m<br>Conditions pour le ski : très changeantes…<div>&nbsp; &nbsp;- Horribles dans la pente terminale du sommet et sur le glacier jusqu’à 3200 m : festival de croûte, non portante bien sûr… Il y a dû y avoir un bel effet « cocotte-minute » avec les nuages après la dernière chute de neige.</div><div>&nbsp; &nbsp;- Sous 3200 m : ça devient portant, enfin. On a même pu faire des virages en belle moquette et en belle transfo.<br><br>Conditions nivo et activité avalancheuse : une avalanche de plaque d’ampleur est descendue sur le glacier depuis la face W de la Petite Sassière. Gros dépôt, jusqu’à 3100 m d’altitude environ. Partie probablement pendant ou juste après le dernier épisode perturbé.</div><div>Plusieurs petites plaques parties sur la couche sablée, suite à des départs ponctuels, toujours en orientation W. Pareil, probablement pendant ou juste après le dernier épisode perturbé.</div>","Itinéraire suivi : voir trace gpx<br>Horaires : 6h10 - 14h<div><br></div><div>Toujours des plans un peu « rigolos » avec Geoff… 🤓</div><div>Jeudi 9h, on part du Val Gelon avec les vélos chargés comme des mules (skis, matos pour bivouaquer, matos de sécu glacier), pour rejoindre la gare de Saint Pierre d’Albigny. 45 minutes pour les 15 bornes, c’est pas si mal.</div><div>Débarqués à Bourg Saint Maurice vers midi, on décide de prendre les petites routes (et des pistes en terre) pour rejoindre Nancruet : Montvalezan, la Masure, le Baptieu, Montalbert, Ste Foy Station, le Monal, le Fenil, puis Nancruet… 17h, on pose les vélos à Nancruet. Ça faisait longtemps qu’on n’avait pas roulé à moins de 10 km/h de moyenne.</div><div>Vendredi, réveil 5h, on sort de la tente à 5h20, puis on part de Nancruet les skis sur le sac à 6h10. On porte sur 300 m de dénivelé avant de chausser, vers 2100 m. Longue et belle remontée du vallon du Nant Cruet, puis du glacier de la Grande Sassière.</div><div>La trace est difficile à partir de 3200 m car ce n’est plus portant. Et les jambes lourdes de la veille se font sentir. Elles se feront encore plus sentir dans la descente avec cette croûte bien difficile à skier, voire inskiable par endroits (obligé de faire des conversions aval me concernant…). Pour info, on est montés skis aux pieds jusqu’à 30 m du sommet, qui est particulièrement bien enneigé cette année !</div><div>14h, casse-croûte (celui qu’on aime bien…) à Nancruet.</div><div>15h, on repart à vélo direction la gare de BSM, par la grande route c’te fois-ci, c’est bien moins sympa, mais clairement plus rapide !</div><div>16h10, on saute dans le train pour Saint Pierre d'Albigny, 3 minutes avant son départ, pfiouuu !</div><div>16h30, on rédige un petit CR Skitour en ne sachant pas comment on va faire pour rentrer dans le Val Gelon en vélo, car on n’a plus de jambes…</div><div>Belle petite aventure à refaire… ou pas. 😁</div><div><br></div>",Aiguille de la Grande Sassière,3747,45.505,6.9998,756,,,,,,,,,,,,,,NW,,4.1,2000,2024-05-09,3,5,0,spring,,0,0,0.0,3747.0,high
172697,1715292000,2024-05-09,Pic Coolidge couloir SE,Ecrins,2193,4,Excellente,"Météo/températures : beau et doux sans vent<br>Conditions d'accès/altitude du parking : Pont du Ban, là où il reste de la place<br>Altitude de chaussage/déchaussage : 1859<br>Conditions pour le ski : regel correct.&nbsp;<div>Transformation incomplète au-dessus de 3000, ça enfonce à pied.&nbsp;</div><div>Transfo parfaite dans le couloir à 9h15 et en dessous, sauf pour la bosse du glacier noir à l’ombre<br>Quelques personnes dans le Sabre qui semble encore un peu juste niveau remplissage et des traces dans le col du glacier noir<br>Conditions nivo et activité avalancheuse : ras<br></div>","Itinéraire suivi : but à la rimaye du col des Avalanches. AR au SE du pic Coolidge<br>Horaires : 4h45/9h45<br>Parti assez confiant sur la possibilité de skier le col des Avalanches, j’ai rapidement vu que le ressaut du bas n’étais pas lisse (glace et rochers de visu) et précédé de 300m façon piscine à boules (de bowling). J’ai abdiqué sous la rimaye, lucide sur mes piètres capacités de grimpeur, et &nbsp;mon envie de me faire secouer dans un couloir peu lisse en neige dure (pas envie de prendre les résidus de la Barre sur le coin de la gueule). Demi-tour donc, non sans avoir essayé avec succès de me taillader la main en tentant de planter un ski dans la neige béton.<div>Pour sauver la journée je me suis résigné à retourner encore une fois au Pic Coolidge par le couloir SE. J’espérais trouver une neige bien dure pour avoir une montée facile, mais la transformation est encore incomplète et j’ai bien bartassé. La grosse croûte cassante à pied après le couloir a eu raison de ma motivation 50m sous le sommet, et j’avais peur que le couloir ne chauffe trop.</div><div>Descente royale en transfo/neige froide réchauffée parfaite et plutôt lisse. Retour agréable et sans histoire jusqu’à la voiture.</div><div>Beaucoup beaucoup de monde au parking, il devait y avoir la foule au glacier blanc!</div>",,,,,750,,,,,,,,,,,,,,SE,,5.1,1940,2024-05-09,3,5,0,spring,,0,0,0.0,,
172696,1715292000,2024-05-09,"Xtaux, pas pire 😊",Mont Blanc,894,4,Excellente,"Météo/températures : idem la veille. Bleu de bleu, pas un souffle d’air.<br>Conditions d'accès/altitude du parking : ras, Argentière 😃<br>Altitude de chaussage/déchaussage : lognan ! Le sentier d’été permet d’éviter la piste horrible, raide et au soleil. Le sentier déroule à l’ombre, super !&nbsp;<br>Conditions pour le ski : parfaitement très bonnes. Poudre tassée là-haut, puis moquette poils angora, ultra chill à skier&nbsp;<br><br>Conditions nivo et activité avalancheuse : tout est bien clamé ! Purges classiques aux horaires classiques. Ça tombe bien on est ni aux endroits ni aux horaires concernés !","Itinéraire suivi : classique !<br>Horaires : départ descente 9h, juste décaillage parfait !<div>On hésite avec Eales, et on opte plutôt pour du moins typé couenne, option moquette en bas. Bonne pioche ! Pointes Eales en top condis aussi, mais déja faite plein de fois, Na.&nbsp;<br><br></div>",Col des Cristaux,3601,45.9232,7.0103,1556,,,,,,,,,,,,,,NE,,5.1,1050,2024-05-09,3,5,0,spring,,0,0,0.0,3601.0,high
172695,1715119200,2024-05-07,"Pointe de l'Eyssina, couloir N",Ubaye - Parpaillon - Alpes Cozie S,1000,5,Inconnue,"Météo/températures : beau et frais, peu de vent<br>Conditions d'accès/altitude du parking : 1900, glissant<br>Altitude de chaussage/déchaussage : 1900<br>Conditions pour le ski :&nbsp;<div>10cm de poudre en bas, un bon 20 en haut posée sur un fond trempé assez mou. Excellent à skier<br><br>Conditions nivo et activité avalancheuse : coulées &nbsp;de purge au soleil dès 7h30<br></div>","Itinéraire suivi : Couloir N en AR avec bonus dans le cône&nbsp;<br>Horaires : 6h10 - 8h10<br>Excellente sortie de proximité pour profiter de cette belle poudre et rentrer à l’heure au p’tit dej. J’espérais sortir au sommet et skier à vue le rideau N, mais la corniche m’en a empêché. Joli couloir pas bien raide et très agréable dans ces conditions.&nbsp;",Pointe de l'Eyssina,2837,44.5467,6.67823,4046,,,,,,,,,,,,,,T,,4.3,1200,2024-05-07,1,5,0,spring,,0,0,0.0,2837.0,mid
172694,1715292000,2024-05-09,Balade dans le vallon du fontenil,Ecrins,1498,3,Bonne,"Météo/températures : grand beau et chaud en fin de matinée. Bon regel matinal<br>Conditions d'accès/altitude du parking : RAS<br>Altitude de chaussage/déchaussage : 1850/1850. On chausse assez rapidement en suivant le sentier d'été. On attrape vite une bande de neige qui permet de monter sans déchausser.&nbsp;<br>Conditions pour le ski : Bon regel sur le bas à 7h. Ensuite ça chauffe vite et le vallon prend bien le soleil. La descente est globalement très correcte. Avec de bons passages en moquette.&nbsp;<br><br>Conditions nivo et activité avalancheuse : Ca a pas mal purgé y'a deux jours. Rien vu aujourd'hui, mais entendu du côté du couloir nord du pic du lac de Combeynot.","Itinéraire suivi : cf gps. Je comptais faire le couloir nord du pic du lac de Combeynot, mais ça a été vite vu. De grosses purges ont ravagé la montée. Ca ne donne pas envie. Du coup, je me suis rabattu sur le col juste après (sans nom), près&nbsp; des jumelles sud. J'ai monté un peu aussi du côté de la tête du vallon, mais ça chauffait trop.<br>Horaires : 7h - 11h30",,,,,371,,,,,,,,,,,,,,E,,2.3,1360,2024-05-09,3,5,0,spring,,0,0,0.0,,
172693,1715292000,2024-05-09,Une pointe des Cerces et ça suffit bien&nbsp;,Cerces - Thabor - Mont Cenis,1097,3,Bonne,Météo/températures : grand beau/4°Cau parking<div><div>Conditions altitude du parking : 2000<br>Altitude de chaussage/déchaussage : 2000<br>Conditions pour le ski : correcte ...bon regel le matin...bon grip..decaillage en haut vers 11h30<br><br>Conditions nivo et activité avalancheuse : beaucoup de coulée hier je pense..ras aujourd'hui&nbsp;<br></div></div>,"Itinéraire suivi : topo<br>Horaires : 7h 12h45<div>Sortie test de forme...a la base, parti pour descendre la pointe des Cerces en sud, col des beraudes, collu pointe mouliniere et couloir nord mouliniere...sauf que là montée à la pointe était suffisante pour moi ..trop peu de sorties cette saison..pas grave.</div><div>Pas envie de monter à pied ce matin, parti par la clapière, puis descente pour traverser le ruisseau de la ponsonniere..et montée par l'itinéraire normal.</div><div>Plus haut au dessus du lac, passage de la chatière sans soucis à la montée ... talonné par 3 personnes.</div><div>Je me fais doubler plus haut par deux Skieurs dans le raidillon..la troisième personne arrivera en haut après nous trois...attente decaillage environ 30 minutes...puis go..on part tous ensemble...avec l'objectif de zapper la chatière par des pentes raides plus à gauche... j'irai trop loin, obligé de remonter et prendre un couloir étroit bien ravagé par une coulée...les premiers virages sont bons ..ensuite escalier dans de la neige béton...puis traversée à droite vers une meilleure neige..vu d'en bas, il fallait passer plus haut au dessus du couloir et tomber sur des pentes plus skiables.</div><div>Retour en traversant ruisseau de la ponsonniere.. remontée par la clapière et retour voiture...une belle météo, une neige pas si mal..cool..mais bien assez pour moi.</div><div><br></div><div>Info couloir de la clapière : bien ravagé par des coulées, beaucoup de grosses boulettes&nbsp;<br><br></div>",Pointe des Cerces,3097,45.0658,6.48897,,,,,,,,,,,,,,,,,,,2024-05-09,3,5,0,spring,,0,0,0.0,3097.0,high
172692,1715292000,2024-05-09,Tête du Pré des Saix,Haut Giffre - Aiguilles Rouges,600,3,Bonne,"Météo/températures : Grand beau, 10° au parking à 8h45, 17° au retour<br>Conditions d'accès/altitude du parking : route noire, de la place pour se garer!<br>Altitude de chaussage/déchaussage : 1750m<br>Conditions pour le ski : correctes, il faut porter 25 minutes à la montée. Neige de névé, regel correct mais le dégel en surface se produit très vite selon l'exposition. 10h05 en haut. J'y suis resté 45 minutes tellement c'était bon. Descente par Aigle Noir, moquette à poils longs, correcte puis traversée à gauche pour descendre par Chariande. Quatre personnes sur Grands Vans venant de Vernant, Un skieur aperçu de loin de mon côté.<br><br>Conditions nivo et activité avalancheuse : RAS, des traces des jours précédents.","Itinéraire suivi : classique<br>Horaires :8h45-10h, 11h30 à Carouf, blindé...Bon, ce n'est pas la NNE des Courtes, mais je me suis fait plaisir après quelques semaines d'inactivité et l'après-midi de hier sur l'itinéraire de la pointe de Chalune à la recherche (désespérée) de mon apn perdu cet hiver.",Tête du Pré des Saix,2118,46.0307,6.69462,,,,,,,,,,,,,,,,,,,2024-05-09,3,5,0,spring,,0,0,0.0,2118.0,mid
172691,1715292000,2024-05-09,"Ouille d'Arbéron, Traversée NW-SW et Col Martelli",Alpes Grées S,1940,3,Bonne,"Météo/températures :&nbsp;<br>Conditions d'accès/altitude du parking : Plan du Pré juste sous le refuge<br>Altitude de chaussage/déchaussage : au parking, déchaussage classique pour descendre du refuge et rejoindre les départs des différents itinéraires&nbsp;<br>Conditions pour le ski :&nbsp;<div>> Ouille d Arberon, les 100 premiers mètres (lisse à droite, anciennes belles traces au centre avec des coulées) avec une neige qui casse lors des appuis puis plus ferme et dure. En cours de transfo sur le bas pour sortir de la face à gauche vers le Col Martelli. Skiabilite juste correcte.&nbsp;</div><div>> Col Martelli, idem peu portante au départ puis très vite en transfo en prenant bien sur la droite. Skiabilite correcte à bonne.</div><div>> Retour par le Col d Arberon, le meilleur. Neige souple puis transfo.&nbsp;</div><div><br></div><div>Conditions nivo et activité avalancheuse : que des anciennes coulées dans différentes orientations&nbsp;<br></div>","Pas grand monde, on devait être 7 pour l Arberon. Qques personnes à la Pointe Marie. Pointe de l Autaret tracée (que c’est loin…). Un enneigement très important en altitude, sans grosse chaleur, ça peut tenir un moment.<div><br></div>",Ouille d'Arbéron,3563,45.2716,7.1289,4728,,,,,,,,,,,,,,SW,,4.1,1900,2024-05-09,3,5,0,spring,,0,0,0.0,3563.0,high
172690,1715292000,2024-05-09,Grand Galibier&nbsp;,Cerces - Thabor - Mont Cenis,1420,4,Excellente,Météo/températures : Grand beau sans vent/ bon regel&nbsp;<br>Conditions d'accès/altitude du parking : plan lachat RAS&nbsp;<br>Altitude de chaussage/déchaussage : 2200m / 2000m<br>Conditions pour le ski : superbe moquette les 4/5ème du parcours. Neige de névé pour le reste avec qqs passages en neige molle...<div>Les Valloirins remontés sont en grande partie en boule mais ça passe assez bien en zigzaguant !!!</div><div>Descente par la Ponsonniere car neige lisse avec peu de traces !!!🤩🤩🤩👍<br><br>Conditions nivo et activité avalancheuse : RAS mais beaucoup beaucoup de vieilles coulées en toutes orientations&nbsp;<br></div>,Itinéraire suivi : cf GPS&nbsp;<br>Horaires : 7h ==> 12H30<div><br></div><div>Belle sortie avec Gwenaël avec très bonne neige.&nbsp;</div><div><br></div><div>On l'avait fait cet été il fallait bien revenir au printemps !!! Sommet avec une vue splendide sur les Écrins !!!🤩👍</div>,Grand Galibier,3228,45.0638,6.434,,,,,,,,,,,,,,,,,,,2024-05-09,3,5,0,spring,,0,0,0.0,3228.0,high
172687,1711234800,2024-03-23,Frémamorte et couloir italien,Mercantour - Alpes Maritimes Italiennes,1652,3,Bonne,"Météo/températures : 5°au parking<br>Conditions d'accès/altitude du parking : Route dégagée<br>Altitude de chaussage/déchaussage : 1300 /1300<br>Conditions pour le ski : Poudre froide légèrment crouté coté italien, passages en bonne moquette à poils longs en sud, <br><br>Conditions nivo et activité avalancheuse : Purge dans les face est, déneigement important au regard des températures.",Itinéraire suivi : <br>Horaires : ,Cime de Frémamorte,2730,44.1567,7.25083,,,,,,,,,,,,,,,,,,,2024-03-23,5,3,1,spring,,0,0,0.0,2730.0,mid
172686,1711148400,2024-03-22,Tête Sud des Bresses,Mercantour - Alpes Maritimes Italiennes,1458,2,Correcte,"Météo/températures : 10° au parking<br>Conditions d'accès/altitude du parking : Petits éboulements de pierre et arbre partiellement couchés sur la route au dessus du Boréon.<br>Altitude de chaussage/déchaussage : 1600 m / 1600 m<br>Conditions pour le ski : aucun regel nocturne, partie haute légèrement crouté qui ne decaille pas en raison du vent.<br><br>Conditions nivo et activité avalancheuse : purge de surface sur les versant ouest en altitude.",Itinéraire suivi : <br>Horaires : ,Tête Sud des Bresses,2824,44.1715,7.24347,2495,,,,,,,,,,,,,,S,,2.1,1300,2024-03-22,4,3,0,spring,,0,0,0.0,2824.0,mid
172685,1710543600,2024-03-15,Mont Pépoiri,Mercantour - Alpes Maritimes Italiennes,1034,2,Correcte,"Météo/températures : 5° au départ<br>Conditions d'accès/altitude du parking : Route dégagée<br>Altitude de chaussage/déchaussage : 1500 au départ mais un déchaussage vers 1600 en raison du manque de neige.<br>Conditions pour le ski : Aucun regel nocturne, grosse semoule, neige mouillée sur tous l'itinéraire. Manteau neigeux complétement dégelé, aucune sous couche stable. <br><br>Conditions nivo et activité avalancheuse : Purge sur toutes les faces",Itinéraire suivi : <br>Horaires : ,,,,,8251,,,,,,,,,,,,,,S,30.0,1.2,1000,2024-03-15,4,3,0,spring,,0,0,0.0,,
172683,1715205600,2024-05-08,"Traversée intégrale des Ecrins, but n°1&nbsp;",Ecrins,3700,4,Excellente,"Météo/températures : Belles éclaircies et froid mercredi, un peu plus chaud l'aprèm. Jeudi : Quelques nuages sur les sommets, plutôt frais le matin.&nbsp;<br>Conditions d'accès/altitude du parking : En train gare d'embrun 860.<br>Altitude de chaussage/déchaussage : 1900m<br>Conditions pour le ski : Conditions exceptionnelles mercredi avant 10h. 5cm de poudre légère sur fond ferme, la folie. Poudre de plus en plus lourde dans la face N de mourre froid, restant excellent à skier. Jeudi c'est tout l'inverse, croûte immonde dû au regel pourri, inskiable.&nbsp;<br><br>Conditions nivo et activité avalancheuse : Quelques purges mercredi aprèm de rien d'ampleur.&nbsp;","Itinéraire suivi : Embrun > Tête de chante perdrix > Pic de pied brun > Mourre froid > Abris de la barre pour dodo > En direction de la crête du Tuba stop à 2600m > Prapic<br>Horaires : Mercredi : 00h00 > 12h Jeudi : 3H40 > 7h.<div><br></div><div>Après un hiver exceptionnellement enneigé dans les Écrins, on se dit avec Lucas que c'est LE moment pour tenter cette traversée qui nous trotte dans la tête depuis un moment !</div><div>Le créneau de beau temps concorde parfaitement avec mes premiers jours de vacances, tout est parfait il y a plus qu'à.&nbsp;</div><div><span style=""letter-spacing: 0.03em;"">Nous partons donc confiant, en direction de Embrun en train. Sans hébergement dans le coin, nous voulions dormir quelques heures dans la gare, mais cette dernière ferme à minuit. Merde alors on fait quoi ?&nbsp;</span></div><div><span style=""letter-spacing: 0.03em;""><br></span></div><div><span style=""letter-spacing: 0.03em;"">J1 :C'est donc un départ bien trop matinal qui s'impose depuis la gare d'Embrun, à 800m d'altitude !!</span></div><div>Après 3h assez chaotique entre ruisseaux, boue et arbres couchés nous pouvons chausser les skis. L'ambiance est magique avec la neige fraîche sur les arbres m, déjà une belle récompense.</div><div><span style=""letter-spacing: 0.03em;"">Nous rejoignons le sommet de chante perdrix à l'aube, l'atmosphère est clairement hivernale et la skiabilité se révélera excellente. 5cm de poudre légère sur fond ferme, un délice !</span><br></div><div>Les sommets s'enchaînent et le soleil commence à taper sérieusement dans les pentes sud du Mourre Froid.</div><div>Petite coupe pour voir à quoi ça ressemble en dessous de nos spatules. Résultat 40cm de poudre compactée par le vent avec une neige roulée en dessous. Pas de propagation mais ça fait se poser des questions pour les prochains jours !</div><div>Nous rejoignons notre abris pour la nuit vers 12h.</div><div>L'aprèm fut rythmée entre siestes au soleil et averses de pluie...</div><div>On se couche à 18h pour une bonne nuit pas du tout réparatrice sans duvet ni couverture, c'est ça d'être light ahah</div><div><br></div><div>J2 : Réveil 2h40 facile, de toute façon on ne dormait pas.</div><div>La nuit est claire, il fait limite froid mais le regel est inexistant. Nous tracerons donc dans des tranchées de lourde avant de retrouver une neige plus portante vers 2600m.</div><div><span style=""letter-spacing: 0.03em;"">À côté de ça une douleur de plus en plus gênante me surprend à la cuisse. Mon manque d'entraînement aura eu raison de moi...</span><br></div><div>À 5h, je me décide à dire stop avant que la douleur n'empire trop. S'ensuit une descente royalement exécrable à la frontale dans la croûte. Quelques chutes plus tard et 1h de portage me voilà à Prapic, il est 7h du mat et c'est déjà la fin de cette aventure :(</div><div>Bon de toute façon si je n'étais pas blessé, c'étaient les conditions qui allaient nous faire buter quelques heures plus tard. Je me rassure comme je peux ahah</div><div><br></div><div>Ce fut donc le premier essai de notre traversée des Écrins, mais sûrement pas le dernier !</div><div>Affaire à suivre donc...</div><div><br><br></div>",Le Mourre Froid,2993,44.6383,6.4001,397,,,,,,,,,,,,,,N,,3.3,1437,2024-05-08,2,5,0,spring,,0,0,0.0,2993.0,mid
